,address,city,state,postal_code,price,facts and features,real estate provider,url,title
977,,Lancaster,PA,17601,"$534,000 ","4 bds, 3.0 ba ,3180 sqft",,https://www.zillow.com/homedetails/1228-Hunsicker-Rd-Lancaster-PA-17601/9755218_zpid/,For sale by owner
978,,Lancaster,PA,17601,"$417,900 ","4 bds, 4.0 ba ,3168 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/2580-Ponderosa-Dr-Lancaster-PA-17601/9756275_zpid/,House for sale
979,,Lancaster,PA,17601,"$449,900 ","5 bds, 4.0 ba ,3746 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/2465-Butter-Rd-Lancaster-PA-17601/9756283_zpid/,House for sale
980,,Lancaster,PA,17601,"$169,900 ","2 bds, 1.0 ba ,1008 sqft",Mountain Realty,https://www.zillow.com/homedetails/302-E-Roseville-Rd-Lancaster-PA-17601/9759638_zpid/,House for sale
981,,Lancaster,PA,17601,"$569,900 ","4 bds, 3.0 ba ,2760 sqft",,https://www.zillow.com/homedetails/2077-Creek-Hill-Rd-Lancaster-PA-17601/9724917_zpid/,For sale by owner
982,,Lancaster,PA,17601,"$350,000 ","4 bds, 3.0 ba ,3718 sqft","Weichert, Realtors- Welcome Home",https://www.zillow.com/homedetails/56-Northview-Dr-Lancaster-PA-17601/9753619_zpid/,House for sale
983,,Lancaster,PA,17601,"$370,000 ","5 bds, 3.0 ba ,3780 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/1956-Melody-Ln-Lancaster-PA-17601/9757592_zpid/,House for sale
984,,Lancaster,PA,17601,"$225,000 ","3 bds, 2.0 ba ,1956 sqft",,https://www.zillow.com/homedetails/104-Pinnacle-Point-Dr-Lancaster-PA-17601/9718763_zpid/,For sale by owner
985,,Lancaster,PA,17601,"$219,900 ","4 bds, 1.0 ba ,1684 sqft",Equity Pennsylvania Real Estate,https://www.zillow.com/homedetails/1751-Eden-Rd-Lancaster-PA-17601/9758825_zpid/,Foreclosure
986,,Lancaster,PA,17601,"$486,900 ","4 bds, 3.0 ba ,2824 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1540-Eden-Rd-Lancaster-PA-17601/2091386198_zpid/,House for sale
987,,Lancaster,PA,17601,"$375,000 ","4 bds, 4.0 ba ,3033 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/413-Chowning-Pl-Lancaster-PA-17601/9753027_zpid/,House for sale
988,,Lancaster,PA,17601,"$519,000 ","5 bds, 4.0 ba ,4502 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/500-Royer-Dr-Lancaster-PA-17601/104383573_zpid/,House for sale
989,,Lancaster,PA,17601,"$410,000 ","3 bds, 3.0 ba ,3448 sqft",RE/MAX SmartHub Realty,https://www.zillow.com/homedetails/101-Roundtop-Dr-Lancaster-PA-17601/67575015_zpid/,House for sale
990,,Lancaster,PA,17601,"$1,999,950 ","8 bds, 9.0 ba ,11348 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/2336-Woodwick-Rd-Lancaster-PA-17601/9754864_zpid/,House for sale
991,,Lancaster,PA,17601,"$329,900 ","5 bds, 3.0 ba ,2276 sqft",Gateway Realty Inc.,https://www.zillow.com/homedetails/2246-Lititz-Pike-Lancaster-PA-17601/54233871_zpid/,House for sale
992,,Lancaster,PA,17601,"$499,000 ","4 bds, 3.0 ba ,2600 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1050-Huffman-Pl-Lancaster-PA-17601/104388907_zpid/,New construction
993,,Lancaster,PA,17601,"$675,000 ","4 bds, 4.0 ba ,3121 sqft",RE/MAX Of Reading,https://www.zillow.com/homedetails/367-Spring-Haven-Dr-Lancaster-PA-17601/104377967_zpid/,House for sale
994,,Lancaster,PA,17601,"$575,000 ","5 bds, 4.0 ba ,4541 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1332-Stillwater-Rd-Lancaster-PA-17601/9759719_zpid/,House for sale
995,,Lancaster,PA,17601,"$515,000 ","4 bds, 4.0 ba ,3117 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/440-Buch-Ave-Lancaster-PA-17601/9753486_zpid/,House for sale
996,,Lancaster,PA,17601,"$226,500 ","4 bds, 2.0 ba ,1434 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/829-Rohrerstown-Rd-Lancaster-PA-17601/9719383_zpid/,House for sale
997,,Lancaster,PA,17601,"$675,000 ","5 bds, 3.0 ba ,3700 sqft",,https://www.zillow.com/homedetails/2067-Creek-Hill-Rd-Lancaster-PA-17601/9724918_zpid/,For sale by owner
998,,Lancaster,PA,17601,"$375,000 ","3 bds, 4.0 ba ,4389 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/829-Huntington-Pl-Lancaster-PA-17601/61209399_zpid/,House for sale
999,,Lancaster,PA,17601,"$750,000 ","6 bds, 2.0 ba ,8226 sqft",Beiler-Campbell Realtors-Quarryville,https://www.zillow.com/homedetails/860-Hartman-Station-Rd-Lancaster-PA-17601/246002475_zpid/,Auction
1000,,Lancaster,PA,17601,"$599,900 ","6 bds, 6.0 ba ,6690 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/150-Canterbury-Turn-Lancaster-PA-17601/9758954_zpid/,House for sale
1001,,Lancaster,PA,17601,,"4 bds, 3.0 ba ,2020 sqft",Auction.com,https://www.zillow.com/homedetails/1718-Crooked-Oak-Dr-Lancaster-PA-17601/9758471_zpid/,Auction
1002,,Lancaster,PA,17601,"$589,500 ","4 bds, 4.0 ba ,4693 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1420-Banner-Dr-Lancaster-PA-17601/67577650_zpid/,House for sale
1003,,Lancaster,PA,17601,"$525,000 ","4 bds, 3.0 ba ,3283 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/3032-Westwood-Dr-Lancaster-PA-17601/9717255_zpid/,House for sale
1004,,Lancaster,PA,17601,"$925,000 ","4 bds, 8.0 ba ,8602 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/2601-Old-Orchard-Rd-Lancaster-PA-17601/9756262_zpid/,House for sale
1005,,Lancaster,PA,17601,,"4 bds, 2.0 ba ,1722 sqft",Auction.com,https://www.zillow.com/homedetails/142-Tanglewood-Ln-Lancaster-PA-17601/9754332_zpid/,Auction
1006,,Lancaster,PA,17601,"$255,000 ","0 bds, None ba ,2408 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/615-631-647-George-St-Lancaster-PA-17601/2078300819_zpid/,Apartment for sale
1007,,Lancaster,PA,17601,"$899,900 ","6 bds, 6.0 ba ,5948 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/2128-Colleens-Way-Lancaster-PA-17601/58757845_zpid/,House for sale
1008,,Lancaster,PA,17601,"$325,000 ","6 bds, 4.0 ba ,3126 sqft",Alan H. Cherkin Real Estate,https://www.zillow.com/homedetails/2690-Lititz-Pike-Lancaster-PA-17601/187264337_zpid/,House for sale
1009,,Lancaster,PA,17601,"$225,000 ","4 bds, 2.0 ba ,1616 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1626-Glenn-Rd-Lancaster-PA-17601/54256336_zpid/,House for sale
1010,,Lancaster,PA,17601,"$349,000 ","4 bds, 3.0 ba ,2979 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/2579-Spring-Valley-Rd-Lancaster-PA-17601/9718706_zpid/,House for sale
1011,,Lancaster,PA,17601,"$154,900 ","2 bds, 2.0 ba ,1246 sqft",RE/MAX Of Reading,https://www.zillow.com/homedetails/1101-Country-Place-Dr-Lancaster-PA-17601/9716839_zpid/,House for sale
1012,,Lancaster,PA,17601,"$299,900 ","6 bds, 3.0 ba ,2584 sqft","RSR, REALTORS, LLC",https://www.zillow.com/homedetails/1509-Crescent-Ave-Lancaster-PA-17601/2078537453_zpid/,House for sale
1013,,Lancaster,PA,17601,"$215,000 ","2 bds, 1.0 ba ,1117 sqft",Advanced Realty Services,https://www.zillow.com/homedetails/2132-New-Holland-Pike-Lancaster-PA-17601/9725058_zpid/,House for sale
1014,,Lancaster,PA,17601,"$448,500 ","5 bds, 4.0 ba ,2694 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/1617-New-Holland-Pike-Lancaster-PA-17601/54234986_zpid/,House for sale
1015,,Lancaster,PA,17601,"$1,525,000 ","4 bds, 6.0 ba ,5285 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/124-Eshelman-Rd-Lancaster-PA-17601/9758785_zpid/,House for sale
1016,,Lancaster,PA,17601,"$179,900 ","3 bds, 3.0 ba ,1453 sqft",Life Changes Realty Group,https://www.zillow.com/homedetails/2610-Duke-Street-Lancaster-PA-17601/2101911347_zpid/,House for sale
1017,,Lancaster,PA,17601,"$534,000 ","4 bds, 3.0 ba ,3180 sqft",,https://www.zillow.com/homedetails/1228-Hunsicker-Rd-Lancaster-PA-17601/9755218_zpid/,For sale by owner
1018,,Lancaster,PA,17601,"$417,900 ","4 bds, 4.0 ba ,3168 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/2580-Ponderosa-Dr-Lancaster-PA-17601/9756275_zpid/,House for sale
1019,,Lancaster,PA,17601,"$449,900 ","5 bds, 4.0 ba ,3746 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/2465-Butter-Rd-Lancaster-PA-17601/9756283_zpid/,House for sale
1020,,Lancaster,PA,17601,"$169,900 ","2 bds, 1.0 ba ,1008 sqft",Mountain Realty,https://www.zillow.com/homedetails/302-E-Roseville-Rd-Lancaster-PA-17601/9759638_zpid/,House for sale
1021,,Lancaster,PA,17601,"$569,900 ","4 bds, 3.0 ba ,2760 sqft",,https://www.zillow.com/homedetails/2077-Creek-Hill-Rd-Lancaster-PA-17601/9724917_zpid/,For sale by owner
1022,,Lancaster,PA,17601,"$350,000 ","4 bds, 3.0 ba ,3718 sqft","Weichert, Realtors- Welcome Home",https://www.zillow.com/homedetails/56-Northview-Dr-Lancaster-PA-17601/9753619_zpid/,House for sale
1023,,Lancaster,PA,17601,"$370,000 ","5 bds, 3.0 ba ,3780 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/1956-Melody-Ln-Lancaster-PA-17601/9757592_zpid/,House for sale
1024,,Lancaster,PA,17601,"$225,000 ","3 bds, 2.0 ba ,1956 sqft",,https://www.zillow.com/homedetails/104-Pinnacle-Point-Dr-Lancaster-PA-17601/9718763_zpid/,For sale by owner
1025,,Lancaster,PA,17601,"$219,900 ","4 bds, 1.0 ba ,1684 sqft",Equity Pennsylvania Real Estate,https://www.zillow.com/homedetails/1751-Eden-Rd-Lancaster-PA-17601/9758825_zpid/,Foreclosure
1026,,Lancaster,PA,17601,"$486,900 ","4 bds, 3.0 ba ,2824 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1540-Eden-Rd-Lancaster-PA-17601/2091386198_zpid/,House for sale
1027,,Lancaster,PA,17601,"$375,000 ","4 bds, 4.0 ba ,3033 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/413-Chowning-Pl-Lancaster-PA-17601/9753027_zpid/,House for sale
1028,,Lancaster,PA,17601,"$519,000 ","5 bds, 4.0 ba ,4502 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/500-Royer-Dr-Lancaster-PA-17601/104383573_zpid/,House for sale
1029,,Lancaster,PA,17601,"$410,000 ","3 bds, 3.0 ba ,3448 sqft",RE/MAX SmartHub Realty,https://www.zillow.com/homedetails/101-Roundtop-Dr-Lancaster-PA-17601/67575015_zpid/,House for sale
1030,,Lancaster,PA,17601,"$1,999,950 ","8 bds, 9.0 ba ,11348 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/2336-Woodwick-Rd-Lancaster-PA-17601/9754864_zpid/,House for sale
1031,,Lancaster,PA,17601,"$329,900 ","5 bds, 3.0 ba ,2276 sqft",Gateway Realty Inc.,https://www.zillow.com/homedetails/2246-Lititz-Pike-Lancaster-PA-17601/54233871_zpid/,House for sale
1032,,Lancaster,PA,17601,"$499,000 ","4 bds, 3.0 ba ,2600 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1050-Huffman-Pl-Lancaster-PA-17601/104388907_zpid/,New construction
1033,,Lancaster,PA,17601,"$675,000 ","4 bds, 4.0 ba ,3121 sqft",RE/MAX Of Reading,https://www.zillow.com/homedetails/367-Spring-Haven-Dr-Lancaster-PA-17601/104377967_zpid/,House for sale
1034,,Lancaster,PA,17601,"$575,000 ","5 bds, 4.0 ba ,4541 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1332-Stillwater-Rd-Lancaster-PA-17601/9759719_zpid/,House for sale
1035,,Lancaster,PA,17601,"$515,000 ","4 bds, 4.0 ba ,3117 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/440-Buch-Ave-Lancaster-PA-17601/9753486_zpid/,House for sale
1036,,Lancaster,PA,17601,"$226,500 ","4 bds, 2.0 ba ,1434 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/829-Rohrerstown-Rd-Lancaster-PA-17601/9719383_zpid/,House for sale
1037,,Lancaster,PA,17601,"$675,000 ","5 bds, 3.0 ba ,3700 sqft",,https://www.zillow.com/homedetails/2067-Creek-Hill-Rd-Lancaster-PA-17601/9724918_zpid/,For sale by owner
1038,,Lancaster,PA,17601,"$375,000 ","3 bds, 4.0 ba ,4389 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/829-Huntington-Pl-Lancaster-PA-17601/61209399_zpid/,House for sale
1039,,Lancaster,PA,17601,"$750,000 ","6 bds, 2.0 ba ,8226 sqft",Beiler-Campbell Realtors-Quarryville,https://www.zillow.com/homedetails/860-Hartman-Station-Rd-Lancaster-PA-17601/246002475_zpid/,Auction
1040,,Lancaster,PA,17601,"$599,900 ","6 bds, 6.0 ba ,6690 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/150-Canterbury-Turn-Lancaster-PA-17601/9758954_zpid/,House for sale
1041,,Lancaster,PA,17601,,"4 bds, 3.0 ba ,2020 sqft",Auction.com,https://www.zillow.com/homedetails/1718-Crooked-Oak-Dr-Lancaster-PA-17601/9758471_zpid/,Auction
1042,,Lancaster,PA,17601,"$589,500 ","4 bds, 4.0 ba ,4693 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1420-Banner-Dr-Lancaster-PA-17601/67577650_zpid/,House for sale
1043,,Lancaster,PA,17601,"$525,000 ","4 bds, 3.0 ba ,3283 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/3032-Westwood-Dr-Lancaster-PA-17601/9717255_zpid/,House for sale
1044,,Lancaster,PA,17601,"$925,000 ","4 bds, 8.0 ba ,8602 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/2601-Old-Orchard-Rd-Lancaster-PA-17601/9756262_zpid/,House for sale
1045,,Lancaster,PA,17601,,"4 bds, 2.0 ba ,1722 sqft",Auction.com,https://www.zillow.com/homedetails/142-Tanglewood-Ln-Lancaster-PA-17601/9754332_zpid/,Auction
1046,,Lancaster,PA,17601,"$255,000 ","0 bds, None ba ,2408 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/615-631-647-George-St-Lancaster-PA-17601/2078300819_zpid/,Apartment for sale
1047,,Lancaster,PA,17601,"$899,900 ","6 bds, 6.0 ba ,5948 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/2128-Colleens-Way-Lancaster-PA-17601/58757845_zpid/,House for sale
1048,,Lancaster,PA,17601,"$325,000 ","6 bds, 4.0 ba ,3126 sqft",Alan H. Cherkin Real Estate,https://www.zillow.com/homedetails/2690-Lititz-Pike-Lancaster-PA-17601/187264337_zpid/,House for sale
1049,,Lancaster,PA,17602,"$209,900 ","4 bds, 2.0 ba ,1604 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/2447-Cypress-Dr-Lancaster-PA-17602/9727455_zpid/,House for sale
1050,,Lancaster,PA,17602,"$239,000 ","4 bds, 2.0 ba ,1632 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/234-N-Franklin-St-Lancaster-PA-17602/54230690_zpid/,House for sale
1051,,Lancaster,PA,17602,"$199,900 ","3 bds, 1.0 ba ,1207 sqft",Kingsway Realty,https://www.zillow.com/homedetails/444-S-Ann-St-Lancaster-PA-17602/9738162_zpid/,House for sale
1052,,Lancaster,PA,17602,"$155,000 ","2 bds, 2.0 ba ,905 sqft",Kingsway Realty,https://www.zillow.com/homedetails/258-E-Lemon-St-Lancaster-PA-17602/9734322_zpid/,Apartment for sale
1053,,Lancaster,PA,17602,"$199,900 ","0 bds, None ba ,2418 sqft",Kingsway Realty,https://www.zillow.com/homedetails/652-E-King-St-Lancaster-PA-17602/2078303955_zpid/,Apartment for sale
1054,,Lancaster,PA,17602,"$179,900 ","3 bds, 3.0 ba ,2156 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/74-Acorn-Blvd-Lancaster-PA-17602/58757823_zpid/,House for sale
1055,,Lancaster,PA,17602,"$199,900 ","3 bds, 1.0 ba ,1102 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1701-Bridge-Rd-Lancaster-PA-17602/9730916_zpid/,House for sale
1056,,Lancaster,PA,17602,"$1,026,000 ","0 bds, None ba ,None sqft",Keller Williams Elite,https://www.zillow.com/homedetails/1395-E-Orange-St-Lancaster-PA-17602/2092170300_zpid/,Lot / Land for sale
1057,,Lancaster,PA,17602,"$527,800 ","4 bds, 3.0 ba ,3001 sqft",Kingsway Realty,https://www.zillow.com/homedetails/1435-Eshelman-Mill-Rd-LOT-1-Lancaster-PA-17602/2078363241_zpid/,New construction
1058,,Lancaster,PA,17602,"$150,000 ","3 bds, 7.0 ba ,1616 sqft",Investors Choice Real Estate,https://www.zillow.com/homedetails/35-Howard-Ave-Lancaster-PA-17602/9736583_zpid/,Apartment for sale
1059,,Lancaster,PA,17602,"$825,000 ","4 bds, 4.0 ba ,5696 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/1798-Millport-Rd-Lancaster-PA-17602/83186631_zpid/,House for sale
1060,,Lancaster,PA,17602,"$279,900 ","0 bds, None ba ,6350 sqft","Cavalry Realty, LLC",https://www.zillow.com/homedetails/621-621623-N-Queen-St-Lancaster-PA-17602/2078382771_zpid/,Apartment for sale
1061,,Lancaster,PA,17602,"$159,000 ","4 bds, 1.0 ba ,1632 sqft",RE/MAX Of Reading,https://www.zillow.com/homedetails/228-N-Franklin-St-Lancaster-PA-17602/9735089_zpid/,House for sale
1062,,Lancaster,PA,17602,"$239,000 ","3 bds, 3.0 ba ,1428 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/82-Linda-Ave-Lancaster-PA-17602/9726056_zpid/,House for sale
1063,,Lancaster,PA,17602,,"3 bds, 1.0 ba ,765 sqft",,https://www.zillow.com/homedetails/149-E-Ross-St-Lancaster-PA-17602/9735267_zpid/,Pre-foreclosure / Auction
1064,,Lancaster,PA,17602,"$34,900 ","None bds, None ba ,None sqft","Cavalry Realty, LLC",https://www.zillow.com/homedetails/0-Baldwin-Dr-Lancaster-PA-17602/2085712666_zpid/,Foreclosure
1065,,Lancaster,PA,17602,"$249,900 ","3 bds, 2.0 ba ,1940 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/150-E-Lemon-St-Lancaster-PA-17602/245322271_zpid/,Townhouse for sale
1066,,Lancaster,PA,17602,,"2 bds, 1.0 ba ,790 sqft",,https://www.zillow.com/homedetails/630-S-Marshall-St-Lancaster-PA-17602/9736297_zpid/,Pre-foreclosure / Auction
1067,,Lancaster,PA,17602,"$184,900 ","3 bds, 2.0 ba ,1744 sqft","eRealty Advisors, Inc",https://www.zillow.com/homedetails/451-Mount-Sidney-Rd-Lancaster-PA-17602/9725791_zpid/,House for sale
1068,,Lancaster,PA,17602,"$79,900 ","2 bds, 2.0 ba ,1300 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/15-Howard-Ave-Lancaster-PA-17602/9736590_zpid/,Townhouse for sale
1069,,Lancaster,PA,17602,"$219,000 ","3 bds, 1.0 ba ,1614 sqft",,https://www.zillow.com/homedetails/420-Reynolds-Ave-Lancaster-PA-17602/9734251_zpid/,For sale by owner
1070,,Lancaster,PA,17602,,"2 bds, 1.0 ba ,997 sqft",,https://www.zillow.com/homedetails/532-E-Fulton-St-Lancaster-PA-17602/9735160_zpid/,Pre-foreclosure / Auction
1071,,Lancaster,PA,17602,,"3 bds, 1.0 ba ,1240 sqft",,https://www.zillow.com/homedetails/557-North-St-Lancaster-PA-17602/9737652_zpid/,Pre-foreclosure / Auction
1072,,Lancaster,PA,17602,"$117,000 ","3 bds, 1.0 ba ,1676 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/217-Howard-Ave-Lancaster-PA-17602/9737140_zpid/,House for sale
1073,,Lancaster,PA,17602,"$179,900 ","0 bds, None ba ,2021 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/236-N-Franklin-St-Lancaster-PA-17602/54230688_zpid/,Apartment for sale
1074,,Lancaster,PA,17602,"$169,900 ","3 bds, 1.0 ba ,1788 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/143-Church-St-Lancaster-PA-17602/54230100_zpid/,Townhouse for sale
1075,,Lancaster,PA,17602,"$219,000 ","4 bds, 2.0 ba ,1966 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/37-S-Ann-St-Lancaster-PA-17602/9736871_zpid/,House for sale
1076,,Lancaster,PA,17602,"$199,900 ","3 bds, 1.0 ba ,1299 sqft",Kingsway Realty,https://www.zillow.com/homedetails/612-N-Jefferson-St-Lancaster-PA-17602/9735902_zpid/,House for sale
1077,,Lancaster,PA,17602,"$349,900 ","0 bds, None ba ,2392 sqft",Coldwell Banker Residential Brokerage-Hershey,https://www.zillow.com/homedetails/614-N-Duke-St-Lancaster-PA-17602/2146574553_zpid/,Apartment for sale
1078,,Lancaster,PA,17602,"$162,000 ","4 bds, 1.0 ba ,1656 sqft","Cavalry Realty, LLC",https://www.zillow.com/homedetails/319-N-Marshall-St-Lancaster-PA-17602/9735029_zpid/,House for sale
1079,,Lancaster,PA,17602,"$460,000 ","2 bds, 2.0 ba ,1827 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/145-E-King-St-400-1-Lancaster-PA-17602/2078633659_zpid/,Condo for sale
1080,,Lancaster,PA,17602,"$440,000 ","2 bds, 2.0 ba ,1827 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/145-E-King-St-SUITE-400-Lancaster-PA-17602/306952436_zpid/,Condo for sale
1081,,Lancaster,PA,17602,"$99,900 ","3 bds, 1.0 ba ,1072 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/506-1-2-Woodward-St-Lancaster-PA-17602/9737255_zpid/,Townhouse for sale
1082,,Lancaster,PA,17602,"$210,000 ","3 bds, 2.0 ba ,1740 sqft",Realty ONE Group Unlimited,https://www.zillow.com/homedetails/1751-Lincoln-Hwy-E-Lancaster-PA-17602/9725941_zpid/,House for sale
1083,,Lancaster,PA,17602,"$90,000 ","None bds, None ba ,None sqft",Realty ONE Group Unlimited,https://www.zillow.com/homedetails/0-Conestoga-Rd-Lancaster-PA-17602/2083903773_zpid/,Lot / Land for sale
